NAME,topic,group,geography,label,estimate,pct,reliable,estimate_reliable,pct_reliable
"Vanderburgh County, Indiana",cvap,NHPI Alone,county,CVAP,260,0.077,NO,,
"Vermillion County, Indiana",cvap,Asian American Alone,county,CVAP,45,0.333,NO,,
"Vermillion County, Indiana",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Vigo County, Indiana",cvap,Asian American Alone,county,CVAP,2035,0.437,YES,2035,0.437
"Vigo County, Indiana",cvap,NHPI Alone,county,CVAP,50,1,NO,,
"Wabash County, Indiana",cvap,Asian American Alone,county,CVAP,90,0.5,NO,,
"Wabash County, Indiana",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Warren County, Indiana",cvap,Asian American Alone,county,CVAP,4,0,NO,,
"Warren County, Indiana",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Warrick County, Indiana",cvap,Asian American Alone,county,CVAP,1680,0.408,YES,1680,0.408
"Warrick County, Indiana",cvap,NHPI Alone,county,CVAP,4,1,NO,,
"Washington County, Indiana",cvap,Asian American Alone,county,CVAP,85,0.941,YES,85,0.941
"Washington County, Indiana",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Wayne County, Indiana",cvap,Asian American Alone,county,CVAP,680,0.471,YES,680,0.471
"Wayne County, Indiana",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Wells County, Indiana",cvap,Asian American Alone,county,CVAP,130,0.385,NO,,
"Wells County, Indiana",cvap,NHPI Alone,county,CVAP,0,,NO,,
"White County, Indiana",cvap,Asian American Alone,county,CVAP,60,0.067,NO,,
"White County, Indiana",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Whitley County, Indiana",cvap,Asian American Alone,county,CVAP,115,0.652,NO,,
"Whitley County, Indiana",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Adair County, Iowa",cvap,Asian American Alone,county,CVAP,30,0.133,NO,,
"Adair County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Adams County, Iowa",cvap,Asian American Alone,county,CVAP,10,1,NO,,
"Adams County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Allamakee County, Iowa",cvap,Asian American Alone,county,CVAP,65,0.692,NO,,
"Allamakee County, Iowa",cvap,NHPI Alone,county,CVAP,10,1,NO,,
"Appanoose County, Iowa",cvap,Asian American Alone,county,CVAP,70,0.143,NO,,
"Appanoose County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Audubon County, Iowa",cvap,Asian American Alone,county,CVAP,25,0.8,NO,,
"Audubon County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Benton County, Iowa",cvap,Asian American Alone,county,CVAP,85,0.353,NO,,
"Benton County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Black Hawk County, Iowa",cvap,Asian American Alone,county,CVAP,3270,0.407,YES,3270,0.407
"Black Hawk County, Iowa",cvap,NHPI Alone,county,CVAP,365,0.384,NO,,
"Boone County, Iowa",cvap,Asian American Alone,county,CVAP,100,1,NO,,
"Boone County, Iowa",cvap,NHPI Alone,county,CVAP,95,0.368,NO,,
"Bremer County, Iowa",cvap,Asian American Alone,county,CVAP,275,0.491,YES,275,0.491
"Bremer County, Iowa",cvap,NHPI Alone,county,CVAP,10,0,NO,,
"Buchanan County, Iowa",cvap,Asian American Alone,county,CVAP,125,0.2,NO,,
"Buchanan County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Buena Vista County, Iowa",cvap,Asian American Alone,county,CVAP,2125,0.341,YES,2125,0.341
"Buena Vista County, Iowa",cvap,NHPI Alone,county,CVAP,95,0.263,NO,,
"Butler County, Iowa",cvap,Asian American Alone,county,CVAP,85,0.235,NO,,
"Butler County, Iowa",cvap,NHPI Alone,county,CVAP,10,1,NO,,
"Calhoun County, Iowa",cvap,Asian American Alone,county,CVAP,30,0.833,YES,30,0.833
"Calhoun County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Carroll County, Iowa",cvap,Asian American Alone,county,CVAP,20,1,NO,,
"Carroll County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Cass County, Iowa",cvap,Asian American Alone,county,CVAP,55,0.545,NO,,
"Cass County, Iowa",cvap,NHPI Alone,county,CVAP,20,1,NO,,
"Cedar County, Iowa",cvap,Asian American Alone,county,CVAP,60,0.833,NO,,
"Cedar County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Cerro Gordo County, Iowa",cvap,Asian American Alone,county,CVAP,480,0.594,YES,480,0.594
"Cerro Gordo County, Iowa",cvap,NHPI Alone,county,CVAP,10,1,NO,,
"Cherokee County, Iowa",cvap,Asian American Alone,county,CVAP,80,0.05,YES,80,0.05
"Cherokee County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Chickasaw County, Iowa",cvap,Asian American Alone,county,CVAP,50,0.5,NO,,
"Chickasaw County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Clarke County, Iowa",cvap,Asian American Alone,county,CVAP,15,1,NO,,
"Clarke County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Clay County, Iowa",cvap,Asian American Alone,county,CVAP,90,0.889,NO,,
"Clay County, Iowa",cvap,NHPI Alone,county,CVAP,4,1,NO,,
"Clayton County, Iowa",cvap,Asian American Alone,county,CVAP,80,0.625,YES,80,0.625
"Clayton County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Clinton County, Iowa",cvap,Asian American Alone,county,CVAP,345,0.391,YES,345,0.391
"Clinton County, Iowa",cvap,NHPI Alone,county,CVAP,4,1,YES,4,1
"Crawford County, Iowa",cvap,Asian American Alone,county,CVAP,335,0.239,NO,,
"Crawford County, Iowa",cvap,NHPI Alone,county,CVAP,30,0.667,NO,,
"Dallas County, Iowa",cvap,Asian American Alone,county,CVAP,3595,0.216,YES,3595,0.216
"Dallas County, Iowa",cvap,NHPI Alone,county,CVAP,65,1,NO,,
"Davis County, Iowa",cvap,Asian American Alone,county,CVAP,60,0.833,NO,,
"Davis County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Decatur County, Iowa",cvap,Asian American Alone,county,CVAP,55,0.545,NO,,
"Decatur County, Iowa",cvap,NHPI Alone,county,CVAP,15,1,NO,,
"Delaware County, Iowa",cvap,Asian American Alone,county,CVAP,50,0.7,NO,,
"Delaware County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Des Moines County, Iowa",cvap,Asian American Alone,county,CVAP,320,0.281,NO,,
"Des Moines County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Dickinson County, Iowa",cvap,Asian American Alone,county,CVAP,140,0.286,NO,,
"Dickinson County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Dubuque County, Iowa",cvap,Asian American Alone,county,CVAP,1155,0.532,YES,1155,0.532
"Dubuque County, Iowa",cvap,NHPI Alone,county,CVAP,380,0.263,NO,,
"Emmet County, Iowa",cvap,Asian American Alone,county,CVAP,35,0.571,NO,,
"Emmet County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Fayette County, Iowa",cvap,Asian American Alone,county,CVAP,130,0.346,NO,,
"Fayette County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Floyd County, Iowa",cvap,Asian American Alone,county,CVAP,225,0.711,NO,,
"Floyd County, Iowa",cvap,NHPI Alone,county,CVAP,25,1,NO,,
"Franklin County, Iowa",cvap,Asian American Alone,county,CVAP,0,,NO,,
"Franklin County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Fremont County, Iowa",cvap,Asian American Alone,county,CVAP,0,,NO,,
"Fremont County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Greene County, Iowa",cvap,Asian American Alone,county,CVAP,60,0.5,NO,,
"Greene County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Grundy County, Iowa",cvap,Asian American Alone,county,CVAP,45,0.444,NO,,
"Grundy County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Guthrie County, Iowa",cvap,Asian American Alone,county,CVAP,25,0.16,NO,,
"Guthrie County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Hamilton County, Iowa",cvap,Asian American Alone,county,CVAP,460,0.5,YES,460,0.5
"Hamilton County, Iowa",cvap,NHPI Alone,county,CVAP,25,1,NO,,
"Hancock County, Iowa",cvap,Asian American Alone,county,CVAP,20,0.5,NO,,
"Hancock County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Hardin County, Iowa",cvap,Asian American Alone,county,CVAP,80,0.312,NO,,
"Hardin County, Iowa",cvap,NHPI Alone,county,CVAP,4,1,YES,4,1
"Harrison County, Iowa",cvap,Asian American Alone,county,CVAP,40,0.5,NO,,
"Harrison County, Iowa",cvap,NHPI Alone,county,CVAP,15,1,NO,,
"Henry County, Iowa",cvap,Asian American Alone,county,CVAP,520,0.529,YES,520,0.529
"Henry County, Iowa",cvap,NHPI Alone,county,CVAP,10,1,NO,,
"Howard County, Iowa",cvap,Asian American Alone,county,CVAP,10,1,NO,,
"Howard County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Humboldt County, Iowa",cvap,Asian American Alone,county,CVAP,40,0.375,NO,,
"Humboldt County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Ida County, Iowa",cvap,Asian American Alone,county,CVAP,35,0.286,NO,,
"Ida County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Iowa County, Iowa",cvap,Asian American Alone,county,CVAP,40,0.75,NO,,
"Iowa County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Jackson County, Iowa",cvap,Asian American Alone,county,CVAP,80,0.812,YES,80,0.812
"Jackson County, Iowa",cvap,NHPI Alone,county,CVAP,130,0.346,NO,,
"Jasper County, Iowa",cvap,Asian American Alone,county,CVAP,175,0.657,NO,,
"Jasper County, Iowa",cvap,NHPI Alone,county,CVAP,55,1,NO,,
"Jefferson County, Iowa",cvap,Asian American Alone,county,CVAP,1160,0.108,NO,,
"Jefferson County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Johnson County, Iowa",cvap,Asian American Alone,county,CVAP,9470,0.314,YES,9470,0.314
"Johnson County, Iowa",cvap,NHPI Alone,county,CVAP,100,0.8,YES,100,0.8
"Jones County, Iowa",cvap,Asian American Alone,county,CVAP,225,0.333,NO,,
"Jones County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Keokuk County, Iowa",cvap,Asian American Alone,county,CVAP,25,0.8,NO,,
"Keokuk County, Iowa",cvap,NHPI Alone,county,CVAP,4,1,NO,,
"Kossuth County, Iowa",cvap,Asian American Alone,county,CVAP,80,0.688,YES,80,0.688
"Kossuth County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Lee County, Iowa",cvap,Asian American Alone,county,CVAP,205,0.463,NO,,
"Lee County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Linn County, Iowa",cvap,Asian American Alone,county,CVAP,5180,0.403,YES,5180,0.403
"Linn County, Iowa",cvap,NHPI Alone,county,CVAP,265,0.113,NO,,
"Louisa County, Iowa",cvap,Asian American Alone,county,CVAP,420,0.024,NO,,
"Louisa County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Lucas County, Iowa",cvap,Asian American Alone,county,CVAP,0,,NO,,
"Lucas County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Lyon County, Iowa",cvap,Asian American Alone,county,CVAP,25,0.8,NO,,
"Lyon County, Iowa",cvap,NHPI Alone,county,CVAP,35,0.286,NO,,
"Madison County, Iowa",cvap,Asian American Alone,county,CVAP,180,0.222,NO,,
"Madison County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Mahaska County, Iowa",cvap,Asian American Alone,county,CVAP,310,0.323,YES,310,0.323
"Mahaska County, Iowa",cvap,NHPI Alone,county,CVAP,15,1,NO,,
"Marion County, Iowa",cvap,Asian American Alone,county,CVAP,315,0.619,YES,315,0.619
"Marion County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Marshall County, Iowa",cvap,Asian American Alone,county,CVAP,1455,0.168,YES,1455,0.168
"Marshall County, Iowa",cvap,NHPI Alone,county,CVAP,15,1,NO,,
"Mills County, Iowa",cvap,Asian American Alone,county,CVAP,40,0.5,NO,,
"Mills County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Mitchell County, Iowa",cvap,Asian American Alone,county,CVAP,55,0.727,NO,,
"Mitchell County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Monona County, Iowa",cvap,Asian American Alone,county,CVAP,0,,NO,,
"Monona County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Monroe County, Iowa",cvap,Asian American Alone,county,CVAP,10,0,NO,,
"Monroe County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Montgomery County, Iowa",cvap,Asian American Alone,county,CVAP,0,,NO,,
"Montgomery County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Muscatine County, Iowa",cvap,Asian American Alone,county,CVAP,390,0.5,YES,390,0.5
"Muscatine County, Iowa",cvap,NHPI Alone,county,CVAP,10,1,NO,,
"O'Brien County, Iowa",cvap,Asian American Alone,county,CVAP,125,0.36,NO,,
"O'Brien County, Iowa",cvap,NHPI Alone,county,CVAP,4,1,NO,,
"Osceola County, Iowa",cvap,Asian American Alone,county,CVAP,10,0.4,NO,,
"Osceola County, Iowa",cvap,NHPI Alone,county,CVAP,4,1,NO,,
"Page County, Iowa",cvap,Asian American Alone,county,CVAP,145,0.207,NO,,
"Page County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Palo Alto County, Iowa",cvap,Asian American Alone,county,CVAP,45,0.556,NO,,
"Palo Alto County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Plymouth County, Iowa",cvap,Asian American Alone,county,CVAP,135,0.296,NO,,
"Plymouth County, Iowa",cvap,NHPI Alone,county,CVAP,15,0.267,NO,,
"Pocahontas County, Iowa",cvap,Asian American Alone,county,CVAP,105,0.714,NO,,
"Pocahontas County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Polk County, Iowa",cvap,Asian American Alone,county,CVAP,21435,0.424,YES,21435,0.424
"Polk County, Iowa",cvap,NHPI Alone,county,CVAP,380,0.553,YES,380,0.553
"Pottawattamie County, Iowa",cvap,Asian American Alone,county,CVAP,620,0.331,YES,620,0.331
"Pottawattamie County, Iowa",cvap,NHPI Alone,county,CVAP,10,1,NO,,
"Poweshiek County, Iowa",cvap,Asian American Alone,county,CVAP,395,0.506,YES,395,0.506
"Poweshiek County, Iowa",cvap,NHPI Alone,county,CVAP,10,1,NO,,
"Ringgold County, Iowa",cvap,Asian American Alone,county,CVAP,50,0.2,NO,,
"Ringgold County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Sac County, Iowa",cvap,Asian American Alone,county,CVAP,10,1,NO,,
"Sac County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Scott County, Iowa",cvap,Asian American Alone,county,CVAP,4685,0.44,YES,4685,0.44
"Scott County, Iowa",cvap,NHPI Alone,county,CVAP,30,1,NO,,
"Shelby County, Iowa",cvap,Asian American Alone,county,CVAP,35,0.857,NO,,
"Shelby County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Sioux County, Iowa",cvap,Asian American Alone,county,CVAP,250,0.48,NO,,
"Sioux County, Iowa",cvap,NHPI Alone,county,CVAP,20,0.75,NO,,
"Story County, Iowa",cvap,Asian American Alone,county,CVAP,7455,0.208,YES,7455,0.208
"Story County, Iowa",cvap,NHPI Alone,county,CVAP,25,1,NO,,
"Tama County, Iowa",cvap,Asian American Alone,county,CVAP,60,0.833,NO,,
"Tama County, Iowa",cvap,NHPI Alone,county,CVAP,4,1,NO,,
"Taylor County, Iowa",cvap,Asian American Alone,county,CVAP,45,0.667,NO,,
"Taylor County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Union County, Iowa",cvap,Asian American Alone,county,CVAP,165,0.424,NO,,
"Union County, Iowa",cvap,NHPI Alone,county,CVAP,10,1,NO,,
"Van Buren County, Iowa",cvap,Asian American Alone,county,CVAP,10,0.4,NO,,
"Van Buren County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Wapello County, Iowa",cvap,Asian American Alone,county,CVAP,375,0.373,YES,375,0.373
"Wapello County, Iowa",cvap,NHPI Alone,county,CVAP,175,0.371,NO,,
"Warren County, Iowa",cvap,Asian American Alone,county,CVAP,255,0.843,YES,255,0.843
"Warren County, Iowa",cvap,NHPI Alone,county,CVAP,160,0.312,NO,,
"Washington County, Iowa",cvap,Asian American Alone,county,CVAP,105,0.571,NO,,
"Washington County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Wayne County, Iowa",cvap,Asian American Alone,county,CVAP,4,1,NO,,
"Wayne County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Webster County, Iowa",cvap,Asian American Alone,county,CVAP,485,0.485,YES,485,0.485
"Webster County, Iowa",cvap,NHPI Alone,county,CVAP,4,1,NO,,
"Winnebago County, Iowa",cvap,Asian American Alone,county,CVAP,130,0.192,NO,,
"Winnebago County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Winneshiek County, Iowa",cvap,Asian American Alone,county,CVAP,270,0.204,NO,,
"Winneshiek County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Woodbury County, Iowa",cvap,Asian American Alone,county,CVAP,2940,0.588,YES,2940,0.588
"Woodbury County, Iowa",cvap,NHPI Alone,county,CVAP,200,0.425,NO,,
"Worth County, Iowa",cvap,Asian American Alone,county,CVAP,25,0.8,NO,,
"Worth County, Iowa",cvap,NHPI Alone,county,CVAP,4,1,NO,,
"Wright County, Iowa",cvap,Asian American Alone,county,CVAP,40,0.25,NO,,
"Wright County, Iowa",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Allen County, Kansas",cvap,Asian American Alone,county,CVAP,75,0.4,NO,,
"Allen County, Kansas",cvap,NHPI Alone,county,CVAP,4,1,NO,,
"Anderson County, Kansas",cvap,Asian American Alone,county,CVAP,4,1,NO,,
"Anderson County, Kansas",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Atchison County, Kansas",cvap,Asian American Alone,county,CVAP,70,0.429,NO,,
"Atchison County, Kansas",cvap,NHPI Alone,county,CVAP,10,1,NO,,
"Barber County, Kansas",cvap,Asian American Alone,county,CVAP,30,1,NO,,
"Barber County, Kansas",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Barton County, Kansas",cvap,Asian American Alone,county,CVAP,25,0.8,NO,,
"Barton County, Kansas",cvap,NHPI Alone,county,CVAP,55,1,NO,,
"Bourbon County, Kansas",cvap,Asian American Alone,county,CVAP,135,0.481,NO,,
"Bourbon County, Kansas",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Brown County, Kansas",cvap,Asian American Alone,county,CVAP,50,0.3,NO,,
"Brown County, Kansas",cvap,NHPI Alone,county,CVAP,10,0.4,NO,,
"Butler County, Kansas",cvap,Asian American Alone,county,CVAP,775,0.316,YES,775,0.316
"Butler County, Kansas",cvap,NHPI Alone,county,CVAP,30,1,NO,,
"Chase County, Kansas",cvap,Asian American Alone,county,CVAP,0,,NO,,
"Chase County, Kansas",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Chautauqua County, Kansas",cvap,Asian American Alone,county,CVAP,0,,NO,,
"Chautauqua County, Kansas",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Cherokee County, Kansas",cvap,Asian American Alone,county,CVAP,85,0.118,NO,,
"Cherokee County, Kansas",cvap,NHPI Alone,county,CVAP,70,0,NO,,
"Cheyenne County, Kansas",cvap,Asian American Alone,county,CVAP,4,1,NO,,
"Cheyenne County, Kansas",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Clark County, Kansas",cvap,Asian American Alone,county,CVAP,15,0.267,NO,,
"Clark County, Kansas",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Clay County, Kansas",cvap,Asian American Alone,county,CVAP,55,1,NO,,
"Clay County, Kansas",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Cloud County, Kansas",cvap,Asian American Alone,county,CVAP,4,0,NO,,
"Cloud County, Kansas",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Coffey County, Kansas",cvap,Asian American Alone,county,CVAP,25,0.6,NO,,
"Coffey County, Kansas",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Comanche County, Kansas",cvap,Asian American Alone,county,CVAP,0,,NO,,
"Comanche County, Kansas",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Cowley County, Kansas",cvap,Asian American Alone,county,CVAP,570,0.465,YES,570,0.465
"Cowley County, Kansas",cvap,NHPI Alone,county,CVAP,4,1,NO,,
"Crawford County, Kansas",cvap,Asian American Alone,county,CVAP,785,0.293,NO,,
"Crawford County, Kansas",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Decatur County, Kansas",cvap,Asian American Alone,county,CVAP,4,1,NO,,
"Decatur County, Kansas",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Dickinson County, Kansas",cvap,Asian American Alone,county,CVAP,85,0.235,NO,,
"Dickinson County, Kansas",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Doniphan County, Kansas",cvap,Asian American Alone,county,CVAP,4,1,NO,,
"Doniphan County, Kansas",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Douglas County, Kansas",cvap,Asian American Alone,county,CVAP,6260,0.357,YES,6260,0.357
"Douglas County, Kansas",cvap,NHPI Alone,county,CVAP,10,1,NO,,
"Edwards County, Kansas",cvap,Asian American Alone,county,CVAP,10,0,NO,,
"Edwards County, Kansas",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Elk County, Kansas",cvap,Asian American Alone,county,CVAP,20,0.5,NO,,
"Elk County, Kansas",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Ellis County, Kansas",cvap,Asian American Alone,county,CVAP,305,0.525,NO,,
"Ellis County, Kansas",cvap,NHPI Alone,county,CVAP,45,0,NO,,
"Ellsworth County, Kansas",cvap,Asian American Alone,county,CVAP,40,0.75,NO,,
"Ellsworth County, Kansas",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Finney County, Kansas",cvap,Asian American Alone,county,CVAP,1475,0.366,YES,1475,0.366
"Finney County, Kansas",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Ford County, Kansas",cvap,Asian American Alone,county,CVAP,515,0.408,YES,515,0.408
"Ford County, Kansas",cvap,NHPI Alone,county,CVAP,20,0,NO,,
"Franklin County, Kansas",cvap,Asian American Alone,county,CVAP,75,0.933,YES,75,0.933
"Franklin County, Kansas",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Geary County, Kansas",cvap,Asian American Alone,county,CVAP,1085,0.636,YES,1085,0.636
"Geary County, Kansas",cvap,NHPI Alone,county,CVAP,320,0.516,YES,320,0.516
"Gove County, Kansas",cvap,Asian American Alone,county,CVAP,30,0.133,NO,,
"Gove County, Kansas",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Graham County, Kansas",cvap,Asian American Alone,county,CVAP,25,0.16,NO,,
"Graham County, Kansas",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Grant County, Kansas",cvap,Asian American Alone,county,CVAP,20,0.2,NO,,
"Grant County, Kansas",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Gray County, Kansas",cvap,Asian American Alone,county,CVAP,4,0,NO,,
"Gray County, Kansas",cvap,NHPI Alone,county,CVAP,35,1,NO,,
"Greeley County, Kansas",cvap,Asian American Alone,county,CVAP,0,,NO,,
"Greeley County, Kansas",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Greenwood County, Kansas",cvap,Asian American Alone,county,CVAP,10,0,NO,,
"Greenwood County, Kansas",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Hamilton County, Kansas",cvap,Asian American Alone,county,CVAP,0,,NO,,
"Hamilton County, Kansas",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Harper County, Kansas",cvap,Asian American Alone,county,CVAP,10,1,NO,,
"Harper County, Kansas",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Harvey County, Kansas",cvap,Asian American Alone,county,CVAP,250,0.32,NO,,
"Harvey County, Kansas",cvap,NHPI Alone,county,CVAP,85,1,NO,,
